empresa,tipo_proyecto,region,numero_rca,año_rca,categoria_compromiso,frecuencia_reporte,responsable_area,dias_restantes,historial_incumplimientos,cantidad_documentos,presupuesto_asociado_usd,criticidad,cumplimiento_porcentaje,estado_avance,riesgo_incumplimiento
Transelec,Linea de Transmision,Los Lagos,RCA-9177,2013,Arqueologia,Anual,Construccion,320,3,10.0,72946.0,Baja,78,En Proceso,Bajo
AES Andes,Parque Eolico,Metropolitana,RCA-2649,2012,Calidad de Aguas,Trimestral,Permisos,270,1,38.0,57136.0,Alta,96,Completado,Medio
Enel,Parque Eolico,Antofagasta,RCA-8351,2021,Reforestacion,Anual,Permisos,257,0,11.0,71792.0,Baja,65,En Proceso,Bajo
Colbun,Parque Solar,Antofagasta,RCA-6911,2024,Emisiones Atmosfericas,Mensual,Medio Ambiente,362,3,32.0,80031.0,Alta,83,Completado,Medio
Transelec,Central Hidroelectrica,Metropolitana,RCA-3956,2014,Residuos,Trimestral,Operacion,62,0,33.0,100128.0,Baja,46,En Proceso,Bajo
Enel,Subestacion,Coquimbo,RCA-6828,2018,Ruido,Mensual,Construccion,13,1,20.0,41426.0,Baja,47,En Proceso,Medio
Enel,Subestacion,Atacama,RCA-5994,2019,Reforestacion,Mensual,Permisos,17,3,36.0,98223.0,Baja,15,Pendiente,Alto
Transelec,Linea de Transmision,Coquimbo,RCA-7436,2019,Ruido,Mensual,Permisos,135,2,30.0,93468.0,Media,98,Completado,Bajo
Engie,Subestacion,Biobio,RCA-9676,2021,Ruido,Anual,Operacion,226,0,10.0,50644.0,Media,100,Completado,Bajo
Enel,Linea de Transmision,Los Lagos,RCA-8614,2023,Calidad de Aguas,Anual,Permisos,333,0,15.0,55288.0,Media,65,En Proceso,Bajo
Engie,Subestacion,Valparaiso,RCA-9994,2023,Calidad de Aguas,Mensual,Medio Ambiente,157,3,29.0,83962.0,Media,75,En Proceso,Bajo
Transelec,Parque Eolico,Valparaiso,RCA-2715,2021,Ruido,Mensual,Operacion,75,2,1.0,59249.0,Baja,38,Pendiente,Medio
Engie,Central Hidroelectrica,Valparaiso,RCA-9150,2020,Emisiones Atmosfericas,Trimestral,Medio Ambiente,349,4,21.0,109274.0,Alta,88,Completado,Medio
CGE,Linea de Transmision,Metropolitana,RCA-4483,2019,Flora y Fauna,Mensual,Territorio,24,1,15.0,74834.0,Alta,3,Pendiente,Alto
Colbun,Subestacion,Antofagasta,RCA-8675,2012,Flora y Fauna,Mensual,Construccion,85,3,3.0,44757.0,Alta,55,En Proceso,Medio
Enel,Central Hidroelectrica,Los Lagos,RCA-2757,2014,Residuos,Mensual,Permisos,232,1,33.0,47073.0,Baja,97,Completado,Bajo
AES Andes,Linea de Transmision,Coquimbo,RCA-2809,2019,Arqueologia,Trimestral,Operacion,350,0,38.0,37749.0,Baja,85,Completado,Bajo
Colbun,Linea de Transmision,Atacama,RCA-6539,2014,Reforestacion,Mensual,Medio Ambiente,23,1,19.0,72378.0,Media,13,Pendiente,Alto
Engie,Linea de Transmision,Valparaiso,RCA-7048,2018,Residuos,Mensual,Construccion,169,0,4.0,73566.0,Media,94,Completado,Bajo
Enel,Parque Solar,Coquimbo,RCA-2151,2020,Ruido,Mensual,Construccion,111,0,12.0,87819.0,Alta,83,Completado,Medio
Engie,Linea de Transmision,Valparaiso,RCA-6492,2021,Reforestacion,Trimestral,Permisos,352,1,25.0,106571.0,Media,67,En Proceso,Bajo
CGE,Central Hidroelectrica,Los Lagos,RCA-7711,2019,Ruido,Anual,Construccion,218,2,34.0,75303.0,Media,99,Completado,Bajo
Transelec,Subestacion,Valparaiso,RCA-7302,2020,Ruido,Mensual,Permisos,243,1,17.0,106681.0,Media,84,Completado,Bajo
Enel,Parque Solar,Atacama,RCA-5747,2013,Arqueologia,Semestral,Territorio,151,1,6.0,56773.0,Baja,63,En Proceso,Bajo
CGE,Linea de Transmision,Biobio,RCA-9402,2010,Calidad de Aguas,Semestral,Permisos,185,0,12.0,38197.0,Alta,74,En Proceso,Medio
CGE,Subestacion,Biobio,RCA-5681,2019,Arqueologia,Anual,Medio Ambiente,340,0,15.0,94830.0,Alta,75,En Proceso,Medio
Enel,Parque Solar,Los Lagos,RCA-3507,2014,Residuos,Semestral,Construccion,202,1,17.0,93117.0,Baja,70,En Proceso,Bajo
Engie,Parque Eolico,Biobio,RCA-3963,2010,Calidad de Aguas,Trimestral,Construccion,291,0,1.0,81329.0,Alta,87,Completado,Medio
AES Andes,Parque Eolico,Metropolitana,RCA-4428,2015,Calidad de Aguas,Semestral,Construccion,57,0,14.0,92031.0,Alta,36,Pendiente,Alto
CGE,Parque Solar,Antofagasta,RCA-8494,2021,Residuos,Mensual,Permisos,244,0,2.0,17285.0,Baja,97,Completado,Bajo
Colbun,Central Hidroelectrica,Metropolitana,RCA-4955,2025,Calidad de Aguas,Trimestral,Permisos,294,2,4.0,63264.0,Alta,83,Completado,Medio
CGE,Parque Eolico,Coquimbo,RCA-4705,2019,Reforestacion,Anual,Permisos,291,0,2.0,102971.0,Media,90,Completado,Bajo
AES Andes,Parque Eolico,Metropolitana,RCA-5038,2019,Flora y Fauna,Semestral,Medio Ambiente,192,1,26.0,68548.0,Alta,63,En Proceso,Medio
Engie,Linea de Transmision,Coquimbo,RCA-1713,2024,Residuos,Anual,Permisos,10,1,33.0,91260.0,Media,36,Pendiente,Alto
Engie,Linea de Transmision,Coquimbo,RCA-8260,2016,Residuos,Semestral,Construccion,287,0,39.0,140066.0,Alta,94,Completado,Medio
Colbun,Linea de Transmision,Antofagasta,RCA-8011,2010,Flora y Fauna,Semestral,Permisos,267,4,6.0,100556.0,Media,65,En Proceso,Bajo
CGE,Parque Solar,Atacama,RCA-9879,2019,Arqueologia,Semestral,Medio Ambiente,53,2,30.0,65996.0,Media,75,En Proceso,Bajo
Engie,Subestacion,Los Lagos,RCA-9521,2013,Arqueologia,Semestral,Territorio,356,0,22.0,30842.0,Media,92,Completado,Bajo
AES Andes,Subestacion,Antofagasta,RCA-2746,2018,Arqueologia,Trimestral,Medio Ambiente,204,0,27.0,92896.0,Baja,91,Completado,Bajo
Enel,Central Hidroelectrica,Los Lagos,RCA-2207,2022,Calidad de Aguas,Anual,Medio Ambiente,64,0,19.0,24415.0,Media,75,En Proceso,Bajo
Transelec,Central Hidroelectrica,Biobio,RCA-1784,2010,Flora y Fauna,Semestral,Construccion,37,2,10.0,55254.0,Alta,67,En Proceso,Medio
Transelec,Central Hidroelectrica,Biobio,RCA-3696,2018,Reforestacion,Semestral,Permisos,307,1,6.0,56492.0,Media,94,Completado,Bajo
Transelec,Subestacion,Metropolitana,RCA-8073,2017,Residuos,Trimestral,Construccion,248,2,26.0,71982.0,Media,76,En Proceso,Bajo
CGE,Parque Solar,Coquimbo,RCA-6036,2014,Residuos,Mensual,Construccion,176,0,3.0,81874.0,Media,91,Completado,Bajo
Colbun,Linea de Transmision,Valparaiso,RCA-8127,2015,Residuos,Mensual,Construccion,211,2,3.0,53430.0,Media,73,En Proceso,Bajo
Engie,Linea de Transmision,Valparaiso,RCA-4718,2016,Calidad de Aguas,Anual,Permisos,287,0,6.0,101316.0,Alta,78,En Proceso,Medio
Enel,Linea de Transmision,Los Lagos,RCA-6775,2013,Calidad de Aguas,Trimestral,Medio Ambiente,26,0,10.0,110456.0,Alta,23,Pendiente,Alto
AES Andes,Subestacion,Coquimbo,RCA-8910,2023,Emisiones Atmosfericas,Mensual,Operacion,51,1,38.0,68944.0,Media,68,En Proceso,Bajo
Enel,Subestacion,Los Lagos,RCA-3693,2023,Reforestacion,Mensual,Permisos,353,2,13.0,101796.0,Media,70,En Proceso,Bajo
AES Andes,Parque Eolico,Antofagasta,RCA-1625,2015,Arqueologia,Semestral,Construccion,162,1,38.0,57745.0,Baja,66,En Proceso,Bajo
CGE,Linea de Transmision,Atacama,RCA-4708,2016,Emisiones Atmosfericas,Semestral,Medio Ambiente,262,0,12.0,49096.0,Alta,83,Completado,Medio
Transelec,Parque Eolico,Antofagasta,RCA-7859,2020,Emisiones Atmosfericas,Semestral,Permisos,147,1,27.0,102015.0,Media,83,Completado,Bajo
CGE,Parque Solar,Coquimbo,RCA-9953,2024,Calidad de Aguas,Trimestral,Operacion,51,4,8.0,81654.0,Alta,43,En Proceso,Medio
Colbun,Linea de Transmision,Coquimbo,RCA-8692,2015,Arqueologia,Mensual,Operacion,31,0,5.0,84811.0,Alta,53,En Proceso,Medio
Colbun,Subestacion,Atacama,RCA-7398,2020,Arqueologia,Mensual,Construccion,31,1,36.0,121015.0,Media,40,En Proceso,Bajo
AES Andes,Linea de Transmision,Los Lagos,RCA-8252,2022,Residuos,Mensual,Operacion,149,1,38.0,91659.0,Media,67,En Proceso,Bajo
Engie,Parque Solar,Metropolitana,RCA-2555,2024,Calidad de Aguas,Semestral,Operacion,79,3,30.0,135057.0,Media,73,En Proceso,Medio
Engie,Subestacion,Metropolitana,RCA-9867,2021,Arqueologia,Mensual,Permisos,191,2,37.0,77328.0,Media,74,En Proceso,Bajo
AES Andes,Linea de Transmision,Atacama,RCA-5187,2015,Emisiones Atmosfericas,Trimestral,Permisos,14,3,29.0,112789.0,Media,41,En Proceso,Medio
Colbun,Linea de Transmision,Metropolitana,RCA-8767,2011,Flora y Fauna,Trimestral,Construccion,125,1,22.0,73722.0,Alta,61,En Proceso,Medio
Colbun,Parque Solar,Valparaiso,RCA-1036,2014,Flora y Fauna,Trimestral,Medio Ambiente,293,1,14.0,46156.0,Alta,83,Completado,Medio
Colbun,Central Hidroelectrica,Metropolitana,RCA-2787,2012,Calidad de Aguas,Anual,Construccion,169,1,10.0,95802.0,Alta,69,En Proceso,Medio
CGE,Subestacion,Metropolitana,RCA-7283,2016,Residuos,Mensual,Territorio,268,0,11.0,74078.0,Alta,91,Completado,Medio
Colbun,Parque Eolico,Metropolitana,RCA-9060,2013,Residuos,Semestral,Operacion,165,1,35.0,126853.0,Alta,76,En Proceso,Medio
Enel,Parque Solar,Valparaiso,RCA-9065,2010,Arqueologia,Mensual,Medio Ambiente,331,1,23.0,89096.0,Baja,69,En Proceso,Bajo
Transelec,Central Hidroelectrica,Los Lagos,RCA-4880,2021,Reforestacion,Mensual,Permisos,301,1,8.0,98794.0,Baja,81,Completado,Bajo
Colbun,Parque Eolico,Metropolitana,RCA-6932,2021,Calidad de Aguas,Trimestral,Territorio,122,0,21.0,35790.0,Media,65,En Proceso,Bajo
AES Andes,Parque Solar,Biobio,RCA-9328,2015,Reforestacion,Mensual,Territorio,315,2,37.0,93125.0,Media,86,Completado,Bajo
Transelec,Parque Solar,Valparaiso,RCA-7333,2015,Flora y Fauna,Semestral,Operacion,267,1,28.0,73234.0,Alta,79,En Proceso,Medio
CGE,Central Hidroelectrica,Atacama,RCA-6759,2016,Emisiones Atmosfericas,Trimestral,Permisos,88,0,31.0,55597.0,Media,30,Pendiente,Medio
AES Andes,Subestacion,Antofagasta,RCA-7485,2024,Arqueologia,Mensual,Medio Ambiente,150,2,28.0,110113.0,Baja,76,En Proceso,Bajo
Transelec,Subestacion,Atacama,RCA-6067,2025,Emisiones Atmosfericas,Mensual,Permisos,175,0,20.0,42681.0,Alta,60,En Proceso,Medio
AES Andes,Linea de Transmision,Antofagasta,RCA-1661,2020,Reforestacion,Trimestral,Permisos,338,0,21.0,83876.0,Alta,96,Completado,Medio
CGE,Parque Eolico,Atacama,RCA-8973,2017,Arqueologia,Semestral,Territorio,313,2,9.0,59644.0,Baja,74,En Proceso,Bajo
Enel,Parque Eolico,Biobio,RCA-7386,2024,Ruido,Trimestral,Operacion,18,1,29.0,81837.0,Baja,0,Pendiente,Alto
CGE,Linea de Transmision,Antofagasta,RCA-8887,2012,Emisiones Atmosfericas,Trimestral,Construccion,153,1,15.0,68007.0,Alta,76,En Proceso,Medio
CGE,Parque Solar,Antofagasta,RCA-1414,2023,Calidad de Aguas,Semestral,Territorio,255,1,33.0,70485.0,Alta,97,Completado,Medio
AES Andes,Subestacion,Coquimbo,RCA-7850,2015,Emisiones Atmosfericas,Trimestral,Operacion,61,0,37.0,76442.0,Alta,72,En Proceso,Medio
Engie,Linea de Transmision,Antofagasta,RCA-9534,2019,Emisiones Atmosfericas,Mensual,Medio Ambiente,351,3,36.0,51019.0,Media,61,En Proceso,Bajo
Colbun,Central Hidroelectrica,Antofagasta,RCA-3729,2011,Arqueologia,Trimestral,Medio Ambiente,306,3,28.0,100679.0,Alta,77,En Proceso,Medio
Colbun,Linea de Transmision,Coquimbo,RCA-4897,2022,Flora y Fauna,Trimestral,Medio Ambiente,351,0,10.0,91645.0,Alta,71,En Proceso,Medio
Enel,Linea de Transmision,Metropolitana,RCA-3169,2023,Reforestacion,Semestral,Construccion,137,3,23.0,50304.0,Media,88,Completado,Bajo
Enel,Parque Solar,Metropolitana,RCA-2878,2018,Ruido,Trimestral,Permisos,174,2,28.0,110286.0,Baja,82,Completado,Bajo
Colbun,Parque Eolico,Coquimbo,RCA-7454,2011,Emisiones Atmosfericas,Anual,Medio Ambiente,106,1,34.0,94024.0,Alta,68,En Proceso,Medio
Engie,Linea de Transmision,Valparaiso,RCA-5570,2012,Reforestacion,Mensual,Construccion,110,0,5.0,77548.0,Media,67,En Proceso,Bajo
Colbun,Parque Solar,Antofagasta,RCA-2515,2021,Reforestacion,Anual,Medio Ambiente,175,0,18.0,39469.0,Alta,75,En Proceso,Medio
Engie,Parque Solar,Antofagasta,RCA-1574,2024,Flora y Fauna,Trimestral,Construccion,132,2,6.0,58866.0,Media,82,Completado,Bajo
Enel,Linea de Transmision,Coquimbo,RCA-3867,2024,Residuos,Trimestral,Medio Ambiente,254,2,23.0,27818.0,Baja,88,Completado,Bajo
Transelec,Linea de Transmision,Coquimbo,RCA-4544,2022,Ruido,Mensual,Permisos,36,2,28.0,79497.0,Baja,39,Pendiente,Medio
AES Andes,Parque Solar,Valparaiso,RCA-5477,2019,Ruido,Mensual,Operacion,220,0,13.0,96169.0,Alta,71,En Proceso,Medio
Enel,Linea de Transmision,Biobio,RCA-1071,2021,Reforestacion,Semestral,Medio Ambiente,266,0,25.0,56914.0,Baja,71,En Proceso,Bajo
Enel,Central Hidroelectrica,Metropolitana,RCA-3980,2021,Arqueologia,Semestral,Operacion,334,1,7.0,75147.0,Media,89,Completado,Bajo
CGE,Parque Eolico,Atacama,RCA-6492,2011,Emisiones Atmosfericas,Mensual,Medio Ambiente,248,2,2.0,99814.0,Alta,69,En Proceso,Medio
CGE,Central Hidroelectrica,Biobio,RCA-5759,2018,Residuos,Trimestral,Permisos,289,2,16.0,59409.0,Media,73,En Proceso,Bajo
CGE,Linea de Transmision,Los Lagos,RCA-9084,2010,Arqueologia,Mensual,Operacion,294,0,2.0,88939.0,Media,63,En Proceso,Bajo
AES Andes,Central Hidroelectrica,Metropolitana,RCA-1039,2014,Calidad de Aguas,Anual,Construccion,267,0,36.0,127613.0,Alta,79,En Proceso,Medio
CGE,Subestacion,Antofagasta,RCA-6373,2025,Flora y Fauna,Semestral,Medio Ambiente,341,1,2.0,93404.0,Media,100,Completado,Bajo
Engie,Subestacion,Los Lagos,RCA-8565,2010,Flora y Fauna,Mensual,Medio Ambiente,337,2,38.0,49221.0,Alta,98,Completado,Medio
Colbun,Linea de Transmision,Biobio,RCA-2900,2014,Arqueologia,Semestral,Construccion,318,1,10.0,74371.0,Media,66,En Proceso,Bajo
Transelec,Linea de Transmision,Coquimbo,RCA-3217,2017,Reforestacion,Anual,Permisos,89,0,14.0,93099.0,Media,59,En Proceso,Bajo
Enel,Parque Solar,Valparaiso,RCA-5796,2017,Flora y Fauna,Mensual,Territorio,333,2,27.0,87495.0,Alta,100,Completado,Medio
Engie,Subestacion,Metropolitana,RCA-5606,2020,Emisiones Atmosfericas,Semestral,Medio Ambiente,49,2,15.0,48182.0,Alta,53,En Proceso,Medio
Transelec,Linea de Transmision,Valparaiso,RCA-2283,2017,Flora y Fauna,Trimestral,Construccion,307,0,21.0,85961.0,Alta,69,En Proceso,Medio
Engie,Parque Solar,Los Lagos,RCA-9775,2011,Emisiones Atmosfericas,Trimestral,Territorio,337,2,12.0,69692.0,Alta,97,Completado,Medio
Engie,Linea de Transmision,Metropolitana,RCA-9650,2017,Calidad de Aguas,Mensual,Medio Ambiente,204,0,33.0,63618.0,Media,95,Completado,Bajo
Enel,Parque Solar,Biobio,RCA-1815,2021,Residuos,Mensual,Operacion,205,2,22.0,88829.0,Media,76,En Proceso,Bajo
Colbun,Subestacion,Antofagasta,RCA-3511,2014,Ruido,Trimestral,Construccion,333,0,38.0,119093.0,Media,80,Completado,Bajo
CGE,Parque Eolico,Atacama,RCA-1246,2024,Arqueologia,Mensual,Operacion,172,7,18.0,56353.0,Media,62,En Proceso,Bajo
AES Andes,Parque Eolico,Valparaiso,RCA-5825,2010,Arqueologia,Semestral,Permisos,244,3,2.0,86316.0,Media,60,En Proceso,Bajo
Colbun,Subestacion,Valparaiso,RCA-7516,2016,Emisiones Atmosfericas,Mensual,Territorio,290,1,29.0,72985.0,Alta,77,En Proceso,Medio
AES Andes,Subestacion,Atacama,RCA-1416,2022,Calidad de Aguas,Trimestral,Construccion,194,0,7.0,90248.0,Alta,61,En Proceso,Medio
Enel,Subestacion,Valparaiso,RCA-7702,2015,Calidad de Aguas,Semestral,Medio Ambiente,75,0,31.0,77677.0,Alta,69,En Proceso,Medio
Enel,Parque Eolico,Valparaiso,RCA-4717,2014,Reforestacion,Trimestral,Medio Ambiente,149,2,18.0,60563.0,Baja,63,En Proceso,Bajo
Enel,Subestacion,Metropolitana,RCA-1107,2010,Ruido,Trimestral,Territorio,363,1,9.0,59592.0,Alta,91,Completado,Medio
Transelec,Linea de Transmision,Metropolitana,RCA-5513,2023,Residuos,Anual,Operacion,213,1,8.0,86534.0,Media,78,En Proceso,Bajo
AES Andes,Linea de Transmision,Atacama,RCA-2421,2023,Arqueologia,Semestral,Operacion,364,1,33.0,78256.0,Media,79,En Proceso,Bajo
Colbun,Subestacion,Los Lagos,RCA-8283,2025,Emisiones Atmosfericas,Mensual,Construccion,212,2,5.0,90526.0,Alta,66,En Proceso,Medio
Colbun,Subestacion,Antofagasta,RCA-1255,2010,Calidad de Aguas,Trimestral,Construccion,226,1,14.0,35097.0,Alta,68,En Proceso,Medio
Engie,Parque Eolico,Biobio,RCA-8248,2015,Arqueologia,Anual,Operacion,291,0,13.0,102321.0,Media,66,En Proceso,Bajo
Engie,Linea de Transmision,Biobio,RCA-3962,2019,Emisiones Atmosfericas,Mensual,Construccion,167,0,20.0,110389.0,Alta,86,Completado,Medio
Engie,Subestacion,Los Lagos,RCA-3282,2021,Flora y Fauna,Mensual,Operacion,76,0,20.0,78797.0,Alta,50,En Proceso,Medio
Enel,Parque Eolico,Valparaiso,RCA-9744,2016,Arqueologia,Mensual,Permisos,244,2,23.0,91513.0,Alta,94,Completado,Medio
Colbun,Parque Eolico,Antofagasta,RCA-9372,2019,Residuos,Mensual,Construccion,131,0,27.0,99404.0,Media,83,Completado,Bajo
AES Andes,Subestacion,Atacama,RCA-2477,2019,Emisiones Atmosfericas,Semestral,Operacion,89,1,15.0,70483.0,Alta,61,En Proceso,Medio
Enel,Subestacion,Los Lagos,RCA-9762,2010,Residuos,Semestral,Construccion,19,1,30.0,80800.0,Media,11,Pendiente,Alto
Transelec,Subestacion,Atacama,RCA-5952,2025,Arqueologia,Anual,Medio Ambiente,252,1,16.0,87134.0,Media,82,Completado,Bajo
Engie,Central Hidroelectrica,Metropolitana,RCA-6880,2018,Flora y Fauna,Semestral,Medio Ambiente,316,2,18.0,61917.0,Media,95,Completado,Bajo
Enel,Linea de Transmision,Valparaiso,RCA-6592,2024,Residuos,Mensual,Permisos,287,1,23.0,78433.0,Media,88,Completado,Bajo
Enel,Central Hidroelectrica,Coquimbo,RCA-8091,2013,Calidad de Aguas,Mensual,Operacion,6,0,36.0,24512.0,Alta,2,Pendiente,Alto
Transelec,Parque Solar,Atacama,RCA-1591,2014,Emisiones Atmosfericas,Anual,Permisos,78,1,38.0,59378.0,Media,72,En Proceso,Bajo
CGE,Parque Solar,Los Lagos,RCA-7277,2011,Arqueologia,Mensual,Operacion,68,2,8.0,111620.0,Alta,37,Pendiente,Alto
Colbun,Linea de Transmision,Valparaiso,RCA-3260,2023,Flora y Fauna,Mensual,Construccion,265,0,39.0,84659.0,Media,93,Completado,Bajo
AES Andes,Subestacion,Antofagasta,RCA-1347,2021,Calidad de Aguas,Anual,Operacion,351,3,29.0,55093.0,Alta,73,En Proceso,Medio
CGE,Subestacion,Los Lagos,RCA-9357,2019,Arqueologia,Trimestral,Medio Ambiente,328,1,12.0,44155.0,Media,95,Completado,Bajo
Engie,Linea de Transmision,Metropolitana,RCA-6032,2022,Reforestacion,Mensual,Construccion,243,3,18.0,138063.0,Media,91,Completado,Bajo
Enel,Parque Solar,Biobio,RCA-5443,2017,Flora y Fauna,Semestral,Medio Ambiente,341,3,19.0,57459.0,Alta,66,En Proceso,Medio
Transelec,Central Hidroelectrica,Antofagasta,RCA-9774,2023,Calidad de Aguas,Anual,Construccion,345,1,36.0,62560.0,Media,69,En Proceso,Bajo
Transelec,Parque Solar,Atacama,RCA-7869,2011,Residuos,Mensual,Operacion,283,1,33.0,89979.0,Baja,71,En Proceso,Bajo
Colbun,Parque Eolico,Atacama,RCA-6696,2012,Arqueologia,Semestral,Operacion,357,0,5.0,54227.0,Alta,99,Completado,Medio
CGE,Linea de Transmision,Antofagasta,RCA-4038,2024,Arqueologia,Mensual,Medio Ambiente,205,3,39.0,84407.0,Media,82,Completado,Bajo
Colbun,Subestacion,Atacama,RCA-3845,2021,Residuos,Trimestral,Territorio,297,2,28.0,75707.0,Baja,70,En Proceso,Bajo
Enel,Linea de Transmision,Los Lagos,RCA-8864,2024,Reforestacion,Anual,Operacion,290,1,26.0,45680.0,Media,72,En Proceso,Bajo
Colbun,Parque Solar,Valparaiso,RCA-7609,2018,Ruido,Anual,Territorio,225,1,21.0,76251.0,Baja,71,En Proceso,Bajo
AES Andes,Central Hidroelectrica,Atacama,RCA-2265,2011,Calidad de Aguas,Mensual,Construccion,166,0,23.0,83155.0,Alta,66,En Proceso,Medio
Transelec,Parque Solar,Metropolitana,RCA-3274,2023,Residuos,Mensual,Territorio,187,0,21.0,48570.0,Alta,69,En Proceso,Medio
Transelec,Linea de Transmision,Valparaiso,RCA-3470,2015,Arqueologia,Mensual,Medio Ambiente,269,1,11.0,88024.0,Media,66,En Proceso,Bajo
Engie,Subestacion,Los Lagos,RCA-3577,2021,Calidad de Aguas,Trimestral,Permisos,136,1,39.0,92425.0,Alta,86,Completado,Medio
Engie,Parque Solar,Coquimbo,RCA-4660,2013,Reforestacion,Mensual,Permisos,326,1,16.0,49434.0,Alta,66,En Proceso,Medio
Enel,Subestacion,Atacama,RCA-2068,2016,Calidad de Aguas,Trimestral,Permisos,124,1,33.0,87134.0,Alta,83,Completado,Medio
AES Andes,Parque Eolico,Atacama,RCA-6591,2023,Ruido,Mensual,Permisos,223,1,27.0,80747.0,Media,82,Completado,Bajo
CGE,Parque Eolico,Metropolitana,RCA-6974,2023,Arqueologia,Trimestral,Medio Ambiente,164,1,1.0,66408.0,Baja,84,Completado,Bajo
Colbun,Parque Solar,Los Lagos,RCA-5829,2015,Flora y Fauna,Mensual,Operacion,304,1,16.0,68520.0,Alta,95,Completado,Medio
Enel,Subestacion,Metropolitana,RCA-2950,2019,Ruido,Semestral,Territorio,113,1,5.0,84863.0,Baja,92,Completado,Bajo
Engie,Linea de Transmision,Biobio,RCA-9283,2023,Ruido,Mensual,Permisos,242,0,18.0,60235.0,Alta,96,Completado,Medio
Colbun,Linea de Transmision,Los Lagos,RCA-4093,2018,Flora y Fauna,Mensual,Operacion,297,2,34.0,89457.0,Media,98,Completado,Bajo
Engie,Subestacion,Antofagasta,RCA-6311,2023,Flora y Fauna,Semestral,Permisos,71,0,25.0,54949.0,Media,36,Pendiente,Medio
Colbun,Subestacion,Antofagasta,RCA-2387,2018,Reforestacion,Semestral,Construccion,320,1,34.0,56775.0,Media,89,Completado,Bajo
CGE,Parque Solar,Antofagasta,RCA-5274,2019,Reforestacion,Mensual,Medio Ambiente,191,1,15.0,42858.0,Media,90,Completado,Bajo
Enel,Parque Solar,Metropolitana,RCA-3285,2013,Ruido,Mensual,Medio Ambiente,40,2,4.0,32002.0,Media,74,En Proceso,Bajo
Colbun,Linea de Transmision,Antofagasta,RCA-4206,2025,Calidad de Aguas,Semestral,Operacion,53,4,4.0,78778.0,Alta,75,En Proceso,Medio
AES Andes,Subestacion,Los Lagos,RCA-3924,2010,Residuos,Mensual,Construccion,260,2,25.0,26110.0,Media,96,Completado,Bajo
Transelec,Linea de Transmision,Antofagasta,RCA-8045,2011,Residuos,Semestral,Territorio,111,0,13.0,83177.0,Alta,80,Completado,Medio
AES Andes,Linea de Transmision,Coquimbo,RCA-9471,2025,Ruido,Trimestral,Construccion,12,0,25.0,72879.0,Baja,33,Pendiente,Alto
AES Andes,Parque Eolico,Antofagasta,RCA-2618,2017,Calidad de Aguas,Mensual,Construccion,240,0,3.0,122153.0,Alta,80,Completado,Medio
Transelec,Linea de Transmision,Atacama,RCA-9562,2023,Flora y Fauna,Trimestral,Permisos,182,1,35.0,90183.0,Alta,99,Completado,Medio
AES Andes,Subestacion,Biobio,RCA-6896,2019,Emisiones Atmosfericas,Semestral,Territorio,246,0,9.0,87758.0,Alta,79,En Proceso,Medio
Colbun,Linea de Transmision,Metropolitana,RCA-8843,2017,Ruido,Anual,Construccion,45,1,14.0,58176.0,Media,63,En Proceso,Bajo
Colbun,Central Hidroelectrica,Valparaiso,RCA-8063,2023,Arqueologia,Mensual,Permisos,361,2,22.0,60892.0,Media,67,En Proceso,Bajo
Colbun,Parque Solar,Biobio,RCA-9495,2024,Calidad de Aguas,Trimestral,Permisos,249,1,20.0,64482.0,Alta,91,Completado,Medio
Transelec,Linea de Transmision,Coquimbo,RCA-2348,2011,Arqueologia,Mensual,Construccion,117,1,24.0,74114.0,Media,89,Completado,Bajo
AES Andes,Parque Solar,Metropolitana,RCA-6556,2025,Arqueologia,Trimestral,Permisos,260,1,23.0,60398.0,Media,88,Completado,Bajo
Transelec,Parque Eolico,Los Lagos,RCA-6289,2013,Ruido,Semestral,Territorio,170,1,37.0,89263.0,Media,64,En Proceso,Bajo
Colbun,Central Hidroelectrica,Metropolitana,RCA-3422,2010,Calidad de Aguas,Mensual,Territorio,346,0,15.0,65265.0,Media,89,Completado,Bajo
AES Andes,Linea de Transmision,Atacama,RCA-4628,2016,Arqueologia,Anual,Permisos,82,1,20.0,102882.0,Media,41,En Proceso,Bajo
AES Andes,Central Hidroelectrica,Los Lagos,RCA-3428,2013,Reforestacion,Trimestral,Territorio,211,3,14.0,54455.0,Baja,98,Completado,Bajo
Engie,Central Hidroelectrica,Biobio,RCA-4033,2020,Reforestacion,Anual,Medio Ambiente,315,3,20.0,93654.0,Baja,86,Completado,Bajo
Engie,Central Hidroelectrica,Biobio,RCA-7157,2023,Calidad de Aguas,Semestral,Territorio,200,0,39.0,123260.0,Alta,72,En Proceso,Medio
